DATAFLOW,LAST UPDATE,freq,unit,schedule,tra_cov,tra_meas,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,NO,2023-09,1369169,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,NO,2023-10,1397686,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,NO,2023-11,1252385,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,NO,2023-12,1062646,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,NO,2024-01,1031009,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,NO,2024-02,1108292,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2022-11,138904,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2022-12,140687,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-01,127090,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-02,121197,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-03,145771,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-04,169170,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-05,183086,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-06,184800,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-07,180908,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-08,181114,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-09,180903,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-10,168517,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-11,134659,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PL,2023-12,135250,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2022-11,440319,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2022-12,456229,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-01,389021,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-02,439554,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-03,520966,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-04,630910,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-05,622893,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-06,662675,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-07,764960,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-08,778806,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-09,692610,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-10,609305,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-11,448077,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2023-12,485211,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,PT,2024-01,422770,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RO,2022-11,81938,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RO,2022-12,70138,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RO,2023-01,61230,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RO,2023-02,68051,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RO,2023-03,83149,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RO,2023-04,74294,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RO,2023-05,90650,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RO,2023-06,78930,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RO,2023-07,72833,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RO,2023-08,70370,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RO,2023-09,81000,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RS,2022-11,596,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,RS,2022-12,697,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2022-11,415260,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2022-12,373060,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2023-01,338851,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2023-02,366604,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2023-03,435677,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2023-04,387480,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2023-05,463813,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2023-06,428984,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2023-07,312226,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2023-08,358595,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2023-09,416273,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2023-10,431473,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SE,2023-11,390145,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2022-11,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2022-12,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-01,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-02,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-03,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-04,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-05,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-06,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-07,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-08,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-09,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-10,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-11,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SI,2023-12,0,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2022-11,101,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2022-12,52,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-01,82,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-02,112,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-03,70,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-04,59,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-05,53,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-06,60,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-07,37,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-08,69,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-09,79,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-10,123,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-11,59,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2023-12,70,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2024-01,57,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,NAT,PAS_CRD,SK,2024-02,77,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2022-11,2021789,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2022-12,2186329,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-01,2043922,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-02,2017210,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-03,2462040,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-04,2688959,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-05,2926011,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-06,3107728,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-07,3450927,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-08,3418149,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-09,3219301,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-10,2958716,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-11,2275931,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2023-12,2494272,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2024-01,2216720,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,AT,2024-02,2312433,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2022-11,2148977,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2022-12,2139544,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-01,1994543,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-02,2002734,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-03,2346017,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-04,2750794,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-05,3013267,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-06,2910946,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-07,3316609,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-08,3299022,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-09,3074571,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-10,2988789,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-11,2312050,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2023-12,2331879,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BE,2024-01,2112992,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2022-11,538884,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2022-12,587367,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-01,590053,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-02,561752,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-03,650306,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-04,741458,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-05,812657,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-06,1153661,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-07,1430645,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-08,1477463,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-09,1132130,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-10,781808,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-11,580925,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,BG,2023-12,648739,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2022-11,3093304,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2022-12,3647970,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-01,3323856,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-02,3395140,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-03,3948313,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-04,4405486,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-05,4488435,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-06,4546173,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-07,5190122,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-08,5185964,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-09,4885515,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-10,4964693,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-11,3490859,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CH,2023-12,4129863,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2022-11,558265,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2022-12,514196,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-01,472582,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-02,453217,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-03,596554,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-04,963122,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-05,1092485,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-06,1236733,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-07,1474085,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-08,1515527,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-09,1311331,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-10,1244085,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-11,665822,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2023-12,590695,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2024-01,515273,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CY,2024-02,494240,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2022-11,774294,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2022-12,837897,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-01,671905,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-02,706170,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-03,904810,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-04,1083720,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-05,1178090,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-06,1575803,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-07,1851633,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-08,1841938,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-09,1653377,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-10,1339677,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-11,1017097,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2023-12,1100653,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,CZ,2024-01,855539,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2022-11,11651673,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2022-12,11250437,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-01,10254268,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-02,9916237,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-03,12373903,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-04,15045928,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-05,16855109,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-06,17751244,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-07,19365025,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-08,19569977,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-09,19120022,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-10,19078985,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-11,13227488,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2023-12,12721282,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2024-01,11442379,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DE,2024-02,11416098,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2022-11,2017894,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2022-12,1963009,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-01,1855453,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-02,1899797,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-03,2286218,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-04,2625671,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-05,2869390,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-06,3033647,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-07,3469412,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-08,3139316,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-09,3051788,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-10,3069243,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-11,2223263,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,DK,2023-12,2214176,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,EE,2022-11,206429,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,EE,2022-12,205174,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,EE,2023-01,194842,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,EE,2023-02,189808,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,EE,2023-03,231342,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,EE,2023-04,232812,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,EE,2023-05,271174,
ESTAT:TTR00016(1.0),06/05/24 23:00:00,M,PAS,TOT,TOTAL,PAS_CRD,EE,2023-06,268269,
